1015878,48 98 12
1015913,70 42 4
1016003,65 58 89
1016065,23 2 82
1016076,39 37 88
1016113,91 89 88
1016320,94 96 95
1016327,41 24 89
1016399,28 49 99
1016541,54 40 41
1016700,53 54 89
1016825,89 13 90
1016875,76 59 2
1016967,41 56 83
1017022,79 76 75
1017025,35 83 57
1017071,79 75 78
1017226,47 68 97
1017305,98 24 5
1017342,97 48 47
1017431,37 92 39
1017562,36 43 73
1017584,59 65 58
1017666,102 2 65
1017682,41 83 24
1017707,86 98 24
1017741,3 88 24
1017775,91 84 89
1017898,86 37 24
1017967,71 33 4
1017976,97 40 65
1018282,8 97 67
1018331,84 0 26
1018345,47 0 79
1018491,82 51 41
1018693,24 97 15
1018728,53 54 90
1018739,65 58 59
1018759,78 65 71
1018771,2 16 73
1018896,87 13 12
1019014,65 91 58
1019156,14 99 64
1019214,102 90 65
1019370,55 47 13
1019517,34 44 12
1019724,0 5 67
1019817,34 44 66
1019875,34 1 44
1020004,53 54 91
1020016,75 79 65
1020267,98 43 65
1020292,57 3 65
1020314,50 12 2
1020431,42 12 6
1020446,78 39 25
1020512,49 42 2
1020643,5 24 41
1020725,77 76 63
1020793,23 2 16
1020812,97 64 0
1020904,37 39 4
1020992,65 58 97
1021004,5 41 24
1021067,60 12 46
1021073,25 26 4
1021102,8 97 91
1021111,93 41 30
1021166,38 40 82
1021259,13 42 43
1021269,42 12 40
1021285,37 88 39
1021388,63 1 39
1021477,99 64 89
1021511,37 4 12
1021572,51 80 64
1021587,81 45 2
1021629,100 4 102
1021655,74 5 24
1021982,86 12 40
1022145,85 54 51
1022188,64 51 83
1022208,3 88 46
1022420,47 63 23
1022467,42 40 12
1022476,24 41 5
1022609,93 83 41
1022668,33 79 72
1022691,100 1 99
1022767,33 4 79
1022838,10 43 45
1023008,71 4 33
1023025,97 58 65
1023065,67 0 2
1023139,39 0 66
1023167,41 89 83
1023210,95 96 37
1023311,82 95 94
1023412,30 33 97
1023437,31 1 66
1023513,102 66 2
1023637,37 41 24
1023647,23 2 63
1023670,83 35 41
1023728,79 59 3
1023807,93 41 62
1024070,86 12 24
1024133,44 0 2
1024140,73 76 78
1024147,76 74 77
1024157,6 3 65
1024268,17 21 12
1024347,93 83 41
1024385,96 82 95
1024452,2 0 23
1024635,92 97 3
1024690,75 73 76
1024721,58 65 59
1024759,2 0 80
1024812,38 3 57
1024856,49 23 2
1024938,97 40 58
1025135,64 51 82
1025151,58 65 67
1025175,66 34 10
1025370,83 35 2
1025420,93 41 83
1025574,2 72 80
1025624,50 47 97
1025694,2 0 80
1025733,57 3 41
1025844,69 3 41
1025917,4 86 33
1026115,65 58 59
1026138,97 80 6
1026245,54 53 90
1026379,62 35 83
1026465,81 12 87
1026520,13 101 67
1026537,34 35 89
1026582,41 5 24
1026870,84 26 25
1026949,1 44 31
1027007,39 0 45
1027186,81 12 45
1027244,4 89 12
1027292,66 1 31
1027312,4 71 89
1027360,30 32 33
1027569,49 69 97
1027636,86 12 83
1027705,53 54 93
1027753,15 16 48
1027769,47 30 3
1027783,2 0 60
1027887,83 35 102
1027898,5 57 74
1027911,78 25 100
1027925,42 12 65
1027965,10 78 39
1027967,64 51 82
1028016,18 77 73
1028096,36 9 60
1028102,93 41 23
1028116,11 60 76
1028136,23 2 30
1028145,81 12 102
1028146,97 41 24
1028218,93 83 41
1028231,84 43 44
1028265,5 41 24
1028301,13 99 14
1028421,36 42 9
1028481,4 33 71
1028623,34 58 65
1028949,88 91 73
1028960,73 76 74
1028983,33 4 3
1029013,83 35 2
1029164,97 65 0
1029178,33 63 97
1029310,53 54 88
1029383,35 83 41
1029409,64 51 80
1029424,56 57 88
1029457,53 89 54
1029483,63 19 1
1029508,50 41 52
1029572,71 33 29
1029601,5 0 24
1029659,93 41 24
1029718,101 87 90
1029730,47 2 85
1029760,2 47 60
1029773,5 41 67
1029840,74 24 5
1029918,42 53 65
1029944,53 54 64
1029950,49 30 65
1030007,37 80 89
1030037,81 45 18
1030048,34 44 1
1030107,43 12 36
1030441,23 2 50
1030446,75 73 12
1030502,23 2 57
1030507,73 76 78
1030624,82 95 51
1030630,25 26 44
1030648,35 83 5
1030860,83 35 93
1030898,49 30 28
1030969,76 73 77
1031064,64 51 82
1031111,32 30 33
1031128,50 2 41
1031130,37 39 4
1031134,4 33 89
1031197,0 2 67
1031241,73 88 46
1031417,80 99 2
1031591,40 42 61
1031660,18 92 73
1031795,102 41 90
1031843,49 27 42
1031880,48 92 46
1031936,43 83 35
1032031,26 25 80
1032114,55 13 92
1032170,89 88 91
1032190,12 42 89
1032207,8 97 67
1032241,97 2 65
1032330,9 95 98
1032403,2 80 46
1032527,101 102 23
1032534,86 5 24
1032666,87 92 101
1032677,34 44 66
1032770,78 77 67
1032799,42 30 12
1032871,43 12 65
1033046,83 56 88
1033073,97 44 40
1033120,3 83 40
1033151,41 93 83
1033157,79 59 73
1033161,42 12 89
1033272,32 46 6
1033350,79 75 71
1033406,101 90 102
1033443,65 58 97
1033598,94 95 82
1033640,6 97 12
1033789,76 74 77
1033944,93 41 30
1034031,71 4 33
1034117,86 98 12
1034120,42 12 36
1034264,11 46 10
1034292,86 24 30
1034342,30 33 49
1034362,69 3 86
1034497,68 6 30
1034592,12 87 36
1034612,50 17 88
1034769,64 51 82
1034788,66 31 42
1034825,23 2 16
1034871,93 41 66
1034894,80 2 95
1035114,2 50 47
1035363,50 37 41
1035372,18 19 17
1035419,76 73 74
1035463,24 89 88
1035576,56 57 41
1035685,55 18 97
1035789,5 41 24
1035802,55 97 32
1035812,40 53 41
1035819,32 60 2
1035843,1 31 94
1035943,52 42 31
1035960,72 75 71
1035993,94 66 44
1036214,70 48 47
1036331,30 38 47
1036354,73 76 2
1036695,91 54 53
1036702,40 61 46
1036760,82 95 80
1036790,59 65 60
1036853,58 65 91
1036888,63 50 77
1036947,97 65 41
1036987,66 42 31
1037001,37 39 88
1037075,7 2 86
1037135,43 12 22
1037179,86 24 98
1037285,37 39 79
1037361,75 79 2
1037409,89 13 14
1037437,12 42 36
1037449,94 82 97
1037493,18 17 20
1037533,97 5 2
1037539,73 29 79
1037606,82 95 80
1037656,59 65 58
1037706,97 65 64
1037764,44 1 83
1037780,85 2 35
1037826,42 85 12
1037829,97 2 65
1037846,66 1 44
1037902,89 41 88
1037909,35 83 82
1037938,38 57 3
1038006,55 81 21
1038012,55 50 38
1038088,39 37 49
1038266,17 70 42
1038328,100 1 52
1038433,79 75 77
1038596,42 12 40
1038605,95 80 82
1038780,40 42 97
1038828,96 94 1
1038898,49 39 94
1038969,93 41 83
1038979,63 4 79
1039009,2 0 65
1039155,26 25 77
1039390,34 35 89
1039400,40 46 42
1039413,97 65 58
1039448,64 51 80
1039513,75 12 4
1039540,46 36 80
1039622,10 40 43
1039843,53 64 38
1039846,19 20 15
1039917,30 32 33
1039926,80 34 95
1039931,88 89 83
1039988,87 12 91
1040061,78 73 71
1040111,51 64 80
1040392,49 55 97
1040436,83 35 41
1040554,79 5 75
1040563,36 42 48
1040626,94 88 1
1040640,2 0 65
1040669,51 64 82
1040755,33 4 3
1040772,45 1 38
1040796,71 4 33
1040885,54 83 41
1040914,46 30 2
1041030,49 97 65
1041076,85 36 42
1041181,81 45 39
1041280,51 64 82
1041285,65 58 59
1041309,1 31 66
1041350,47 73 63
1041501,40 46 29
1041526,48 98 36
1041620,102 89 99
1041649,57 3 35
1041724,88 89 35
1041736,91 83 80
1041808,17 95 12
1041829,84 26 9
1041863,65 58 54
1041882,71 75 72
1041909,83 65 35
1041913,72 33 71
1041929,61 40 11
1042000,38 52 35
1042001,8 97 5
1042024,38 5 94
1042085,33 42 40
1042278,25 26 27
1042326,59 65 58
1042330,102 13 90
1042437,53 54 92
1042450,18 47 63
1042487,102 66 41
1042625,12 42 89
1042681,35 83 41
1042697,20 97 50
1042821,73 17 88
1042842,26 25 64
1042891,64 51 82
1043144,23 2 50
1043292,32 55 69
1043335,22 36 73
1043432,4 83 79
1043485,92 65 12
1043678,99 94 83
1043682,34 41 102
1043693,41 24 54
1044141,2 80 42
1044154,88 89 46
1044267,42 85 12
1044337,86 24 98
1044508,65 58 59
1044538,57 3 41
1044673,51 64 80
1044696,94 95 96
1044703,88 89 83
1044747,66 31 44
1044867,8 97 76
1044887,93 41 83
1045064,94 95 88
1045071,87 12 13
1045204,46 29 40
1045234,82 95 80
1045255,67 65 0
1045275,84 2 0
1045459,33 76 42
1045534,88 89 95
1045551,15 48 16
1045616,40 61 42
1045660,35 83 65
1045747,100 1 102
1045829,80 95 82
1045853,10 54 44
1045879,50 65 99
1046157,51 64 82
1046547,62 12 89
1046570,53 54 89
1046603,80 95 98
1046797,9 86 98
1046810,21 97 42
1046871,2 94 82
1047094,79 41 12
1047226,17 21 12
1047321,8 97 89
1047533,91 87 54
1047599,58 65 51
1047847,49 2 97
1047862,31 1 45
1047888,15 98 12
1047938,3 65 95
1047946,47 68 2
1048026,79 12 73
1048064,92 87 41
1048345,1 31 42
1048391,3 57 94
1048431,39 41 10
1048491,12 42 87
1048515,93 41 83
1048579,101 40 91
1048617,41 24 5
1048652,88 89 41
1048657,41 24 5
1048703,56 57 41
1048706,94 82 1
1048707,93 41 62
1048882,46 43 67
1048911,11 60 46
1048933,57 56 3
1049042,2 89 88
1049046,12 79 42
1049056,63 26 18
1049076,32 55 49
1049316,58 65 89
1049408,86 5 12
1049502,1 0 44
1049525,65 58 59
1049553,53 54 101
1049633,13 102 34
1049660,36 43 9
1049672,94 38 95
1049756,1 44 34
1049774,93 83 56
1049792,56 57 41
1049855,43 2 0
1049860,93 41 83
1049959,42 92 12
1049980,67 65 0
1050032,58 65 89
1050049,1 31 100
1050128,99 80 64
1050178,49 68 32
1050191,81 19 77
1050193,42 12 62
1050243,25 26 4
1050318,53 54 41
1050409,97 24 88
1050462,99 100 64
1050502,30 68 47
1050550,79 73 76
1050614,94 12 79
1050688,41 24 93
1050708,56 57 3
1050710,52 65 83
1050717,83 35 67
1050761,20 22 21
1050859,64 51 80
1051050,83 41 89
1051212,83 35 67
1051253,18 17 55
1051277,37 93 83
1051362,96 80 95
1051372,76 77 73
1051597,97 40 64
1051666,41 24 67
1051694,35 83 62
1051713,18 17 20
1051773,79 73 76
1051786,34 44 57
1051878,80 2 95
1051936,98 43 9
1051950,7 3 86
1052016,9 36 48
1052017,9 75 79
1052246,80 95 82
1052512,91 13 14
1052611,93 41 24
1052693,31 1 44
1052743,23 2 57
1052802,30 94 93
1052845,29 79 40
1052882,44 0 67
1052970,97 40 65
1053124,40 46 42
1053301,19 20 63
1053315,21 41 93
1053469,45 39 83
1053591,78 8 65
1053608,43 65 75
1053639,66 34 44
1053870,38 57 3
1053939,63 19 20
1054020,60 37 46
1054062,64 51 12
1054074,25 73 4
1054114,10 54 36
1054140,99 64 13
1054147,72 2 100
1054335,64 51 80
1054475,64 51 80
1054500,65 58 41
1054513,6 46 42
1054548,97 2 65
1054586,98 65 43
1054647,18 17 94
1054714,64 51 80
1054745,2 80 0
1054788,9 36 46
1054856,101 90 87
1054881,24 37 66
1054898,10 12 45
1054963,41 5 24
1054965,1 94 31
1055010,6 68 65
1055065,1 31 100
1055120,42 97 40
1055123,63 77 1
1055190,49 50 12
1055237,54 65 64
1055267,83 35 2
1055285,93 41 83
1055313,94 82 95
1055405,52 38 31
1055456,91 13 87
1055582,101 38 87
1055625,49 39 5
1055638,30 65 58
1055778,87 92 13
1055802,43 83 12
1055805,102 101 89
1055822,73 76 78
1055851,102 3 35
1055856,12 50 87
1056122,15 42 2
1056187,6 42 7
1056208,70 57 4
1056237,17 95 80
1056255,39 22 5
1056325,8 97 67
1056331,102 58 90
1056378,98 24 5
1056430,99 41 49
1056440,76 2 60
1056443,12 83 43
1056528,21 83 93
1056548,35 83 62
1056652,83 89 62
1056683,93 41 30
1056821,62 35 89
1056853,56 83 41
1056918,23 2 47
1056929,56 57 89
1056952,33 4 65
1056965,87 101 13
1057003,88 89 83
1057065,66 1 31
1057103,37 41 80
1057334,30 33 68
1057351,91 12 54
1057369,0 2 67
1057415,64 51 80
1057427,75 68 29
1057446,80 28 71
1057574,12 42 48
1057616,85 66 1
1057617,23 2 65
1057825,55 49 36
1057851,0 67 2
1057868,10 43 78
1057933,7 86 74
1058041,37 39 41
1058071,2 27 80
1058081,70 68 4
1058171,102 65 99
1058212,80 95 96
1058254,72 71 84
1058371,83 35 38
1058626,4 33 71
1058627,2 80 15
1058747,93 41 83
1058828,86 40 43
1058885,93 41 24
1058886,64 51 82
1058967,67 0 2
1059021,34 95 57
1059024,65 58 91
1059064,66 83 89
1059078,15 98 9
1059085,42 12 62
1059158,21 93 41
1059233,41 24 89
1059237,97 88 8
1059255,31 1 56
1059357,64 51 80
1059408,38 3 66
1059497,56 57 41
1059578,72 7 84
1059705,2 102 41
1059864,93 30 41
1059891,35 83 95
1059955,41 24 89
1059966,64 51 82
1060274,61 40 42
1060324,30 18 73
1060326,26 80 25
1060372,76 73 59
1060501,68 27 71
1060520,65 80 0
1060580,93 41 83
1060603,55 49 36
1060670,65 58 89
1060866,36 40 15
1060942,94 95 38
1060994,41 5 24
1060997,70 4 12
1061096,65 58 34
1061341,0 2 67
1061398,97 37 39
1061433,2 42 60
1061574,42 12 16
1061645,73 76 93
1061651,38 80 95
1061708,2 80 40
1061715,34 12 42
1061726,83 35 95
1061792,89 88 54
1061823,93 41 39
1061858,97 65 0
1061886,41 88 83
1062255,65 58 91
1062274,22 12 52
1062339,39 57 21
1062375,26 25 80
1062411,75 77 71
1062490,19 18 50
1062623,41 65 97
1062667,27 36 25
1062675,87 92 13
1062824,24 86 74
1062908,81 55 45
1062992,2 73 0
1063033,100 56 3
1063064,40 46 65
1063124,3 56 57
1063181,65 58 41
1063190,91 12 87
1063199,50 88 65
1063226,30 21 39
1063245,5 41 0
1063282,79 4 75
1063473,64 51 82
1063521,49 65 86
1063576,53 54 86
1063734,92 87 73
1064059,94 82 95
1064107,93 83 41
1064154,87 91 92
1064255,24 5 98
1064269,63 1 47
1064273,86 98 5
1064334,5 41 0
1064387,18 92 17
1064425,99 87 91
1064453,34 12 15
1064855,86 97 5
1064874,47 42 79
1064891,64 51 83
1064992,29 40 102
1065088,63 5 19
1065132,3 97 30
1065228,27 0 97
1065242,69 3 25
1065412,53 54 89
1065446,45 54 78
1065567,25 67 73
1065622,98 24 5
1065809,55 49 63
1065846,86 40 79
1066008,65 58 89
1066020,77 76 84
1066033,24 5 41
1066056,93 83 41
1066279,29 71 30
1066358,93 41 65
1066394,18 42 73
1066445,38 66 40
1066540,91 54 89
1066626,64 51 80
1066730,12 42 82
1066744,53 54 89
1066889,2 82 36
1066909,83 35 41
1067102,23 2 82
1067117,44 0 2
1067153,89 88 95
1067227,91 53 102
1067252,49 99 5
1067315,97 5 74
1067323,48 15 46
1067474,67 0 65
1067488,34 66 1
1067520,50 41 20
1067707,6 97 68
1067736,37 39 41
1067757,93 41 80
1067830,64 51 82
1067860,11 46 60
1067870,83 35 2
1067891,93 83 41
1068023,37 39 80
1068048,86 98 37
1068117,20 21 19
1068159,9 84 37
1068205,93 65 58
1068271,97 5 0
1068279,49 97 42
1068284,53 54 41
1068298,26 64 80
1068319,95 80 38
1068388,88 89 91
1068603,2 0 73
1068697,8 97 67
1068720,36 43 13
1068735,86 12 15
1068846,49 47 37
1068961,87 92 101
1069018,15 88 16
1069066,65 58 59
1069075,2 0 94
1069117,56 57 35
1069179,18 19 15
1069211,5 41 24
1069307,33 4 30
1069431,59 69 4
1069571,51 64 95
1069614,22 80 63
1069680,53 54 89
1069728,83 88 35
1069747,32 47 12
1069751,12 47 49
1069804,41 89 24
1069818,17 19 18
1069839,63 1 47
1069861,83 35 67
1069888,21 41 54
1069949,44 1 85
1070045,92 65 58
1070088,79 4 75
1070128,86 5 30
1070189,86 5 12
1070267,51 80 95
1070282,4 71 33
1070382,17 29 73
1070504,43 13 36
1070506,89 24 53
1070735,39 1 31
1070808,102 85 90
1070830,15 16 47
1070863,38 56 82
1070882,11 46 60
1070884,38 3 32
1070914,40 13 42
1070968,102 101 90
1071008,48 43 36
1071029,25 26 4
1071069,23 2 97
1071073,60 2 65
1071141,30 33 46
1071284,41 24 5
1071319,7 74 86
1071366,68 29 6
1071552,102 90 2
1071598,53 54 89
1071657,68 6 29
1071697,65 58 91
1071836,93 83 41
1071844,34 44 1
1071869,37 24 93
1071940,48 40 46
1071971,6 98 3
1072061,83 35 88
1072147,50 36 65
1072211,42 12 14
1072221,102 41 88
1072373,2 101 13
1072424,32 46 30
1072443,13 23 41
1072491,50 44 55
1072508,81 39 45
1072558,97 8 29
1072617,23 2 89
1072696,34 44 35
1072738,57 56 41
1072756,8 97 86
1072781,102 90 41
1072785,19 20 21
1073164,34 80 43
1073247,35 83 41
1073293,81 77 39
1073314,28 27 42
1073363,17 95 80
1073381,37 41 24
1073535,60 25 26
1073588,70 5 42
1073712,86 5 12
1073747,89 88 66
1073854,56 57 35
1074074,25 26 76
1074156,83 35 88
1074184,42 12 16
1074195,97 2 0
1074229,33 63 97
1074303,43 12 98
1074352,86 98 24
1074384,47 39 79
1074425,7 6 46
1074455,91 101 54
1074478,83 35 67
1074499,48 14 98
1074661,51 64 100
1074693,49 99 55
1074877,2 0 16
1074897,92 98 97
1074954,36 43 11
1074967,55 36 12
1075038,0 67 2
1075326,78 76 73
1075366,6 3 42
1075390,51 64 80
1075394,98 86 24
1075484,82 95 94
1075574,42 12 16
1075756,73 71 76
1075869,93 41 2
1075974,7 2 86
1076055,93 41 83
1076090,85 42 16
1076126,37 39 74
1076142,47 2 79
1076145,49 47 97
1076198,82 95 96
1076275,42 12 16
1076309,86 26 5
1076442,49 30 76
1076536,23 2 3
1076624,15 65 16
1076675,58 65 59
1076719,13 0 42
1076763,23 2 65
1076770,72 29 86
1076816,15 48 2
1076900,31 1 44
1077019,83 35 41
1077104,82 95 80
1077109,12 87 94
1077188,49 30 50
1077228,37 39 21
1077343,66 1 42
1077362,94 88 95
1077392,71 4 33
1077398,89 88 91
1077400,50 65 55
1077408,42 100 31
1077502,64 51 80
1077633,93 41 83
1077647,79 4 3
1077836,100 1 69
1077885,65 58 89
1077970,5 41 24
1077978,100 1 64
1078000,41 35 83
1078066,1 31 100
1078141,7 86 98
1078155,93 12 22
1078176,93 41 83
1078232,9 95 98
1078343,15 2 43
1078429,42 16 88
1078508,48 40 46
1078697,24 5 74
1078872,102 65 58
1078897,80 95 64
1079138,56 57 41
1079323,97 12 5
1079407,19 20 63
1079415,77 76 84
1079495,30 99 80
1079629,34 12 13
1079739,70 68 48
1079800,49 99 65
1079818,97 47 5
1079829,35 41 83
1079837,69 3 89
1079843,64 51 82
1079910,80 26 95
1079941,58 65 97
1079961,47 4 2
1079981,65 58 89
1080015,41 96 88
1080021,33 77 42
1080111,40 46 10
1080199,64 51 82
1080338,37 86 39
1080371,76 73 77
1080392,42 40 12
1080509,74 24 41
1080559,83 35 24
1080571,82 80 35
1080615,63 47 1
1080673,80 95 24
1080736,44 1 66
1080755,86 98 24
1080783,4 71 79
1080839,33 2 79
1080899,41 89 24
1080952,78 97 2
1080956,0 67 2
1081049,70 5 42
1081176,41 24 88
1081296,34 102 44
1081367,42 62 12
1081435,91 65 83
1081443,1 31 44
1081520,13 23 41
1081539,35 83 85
1081541,2 47 92
1081557,10 78 12
1081558,6 97 68
1082358,58 65 89
1082489,12 64 87
1082573,66 31 1
1082578,41 24 89
1082694,53 54 93
1082800,53 54 89
1082825,79 4 71
1082938,51 64 41
1082953,100 1 31
1083045,78 1 76
1083085,95 82 80
1083110,35 83 2
1083179,102 41 65
1083339,76 73 74
1083417,37 54 21
1083589,98 24 89
1083663,55 12 47
1083670,18 19 81
1083705,85 12 42
1083850,12 40 42
1083975,51 64 82
1084081,66 1 31
1084103,78 94 8
1084145,45 38 64
1084258,91 87 54
1084280,50 41 93
1084335,83 51 41
1084400,7 0 67
1084411,93 83 66
1084537,33 42 2
1084580,37 91 54
1084600,100 1 102
1084607,2 97 5
1084760,24 5 41
1084768,101 90 87
1084968,35 83 67
1085243,18 20 15
1085328,98 24 9
1085402,41 93 24
1085456,6 8 98
1085611,42 12 36
1085638,55 49 32
1085697,4 33 71
1085808,48 14 98
1085809,82 95 94
1085841,83 35 2
1085955,9 98 79
1086053,58 65 83
1086111,68 6 29
1086134,18 45 21
1086147,86 5 24
1086207,35 83 88
1086224,15 39 74
1086251,3 83 57
1086332,79 71 4
1086398,2 0 5
1086404,22 12 73
1086669,86 98 49
1086710,5 24 41
1086716,78 74 8
1086746,35 83 57
1086831,34 12 42
1087011,100 102 34
1087038,93 41 24
1087090,43 13 9
1087094,66 44 1
1087127,69 3 93
1087143,42 12 16
1087250,0 67 2
1087273,34 44 12
1087277,97 65 2
1087303,75 97 48
1087449,93 41 30
1087500,23 2 82
1087630,12 42 48
1087683,74 24 41
1087730,17 21 95
1087743,31 1 66
1087749,73 76 67
1087890,51 64 89
1088051,81 18 55
1088082,23 2 0
1088178,0 67 2
1088218,15 75 16
1088288,94 38 5
1088299,89 88 35
1088317,87 13 12
1088330,2 67 0
1088469,44 0 67
1088612,82 95 80
1088632,86 5 74
1088748,83 35 65
1088839,31 1 100
1088937,37 89 41
1088957,97 40 98
1088992,37 4 89
1089071,42 6 16
1089098,39 22 1
1089155,47 30 71
1089165,46 47 73
1089200,37 74 24
1089242,66 1 93
1089258,5 41 24
1089313,4 33 71
1089355,31 1 66
1089367,75 102 68
1089380,86 98 7
1089401,97 2 5
1089530,83 56 35
1089564,65 58 67
1089578,97 65 58
1089657,41 24 5
1089667,4 33 27
1089734,67 0 2
1089842,21 42 17
1089922,5 98 41
1090079,55 38 97
1090242,86 98 5
1090352,66 34 1
1090370,11 60 46
1090457,43 12 42
1090508,83 67 35
1090549,41 24 89
1090672,79 71 4
1090885,41 93 53
1090938,63 1 47
1090960,57 3 45
1091074,84 65 77
1091078,36 43 40
1091199,66 34 1
1091261,41 91 54
1091265,12 36 2
1091291,42 12 40
1091362,17 33 95
1091377,36 12 43
1091526,21 40 42
1091548,86 24 73
1091833,98 86 24
1091836,18 50 19
1091841,57 56 96
1091876,2 76 71
1092002,93 41 30
1092115,46 30 65
1092158,10 78 54
1092259,65 58 59
1092341,37 89 24
1092348,102 41 31
1092356,0 67 5
1092411,29 71 88
1092471,68 6 29
1092489,98 24 5
1092715,93 41 30
1092736,12 42 73
1092855,42 12 40
1092934,95 93 41
1092946,84 26 9
1093144,2 16 42
1093148,51 64 82
1093177,83 88 35
1093209,56 57 80
1093347,41 24 93
1093460,6 41 3
1093481,21 99 53
1093592,37 88 41
1093629,18 81 94
1093725,38 5 56
1093743,83 41 35
1093803,15 2 14
1093839,92 18 82
1093887,70 4 42
1093902,41 56 6
1093947,101 102 14
1093996,49 102 55
1094013,38 57 83
1094066,101 51 57
1094121,4 3 71
1094347,95 83 88
1094375,57 3 65
1094413,29 74 88
1094504,86 98 24
1094513,74 24 5
1094579,87 92 13
1094685,37 39 41
1094707,67 0 89
1094749,6 65 58
1094755,93 41 37
1094774,50 60 48
1094859,41 5 24
1094868,71 4 33
1094927,60 37 46
1094932,24 41 93
